,id,ra,dec,z_spec,z_phot,log_mass,log_sfr,is_mass_clumpy,is_UV_clumpy
330,4019,150.41599,1.7611735,-1.0,0.872,10.12,1.0509980791733842,False,False
331,4034,150.41747,1.7611333,-1.0,0.504,10.0,0.4743619760326307,True,True
332,4048,150.39397,1.7603399,-1.0,1.548,10.48,1.4098148168929812,False,False
333,4060,150.67593,1.7614839,-1.0,0.948,10.84,0.9814108401658882,False,False
334,4077,150.59714,1.7631449,-1.0,1.217,9.99,0.6907275438703668,True,True
335,4095,150.40414,1.762437,-1.0,0.596,10.63,0.8621910310515972,False,False
336,4113,150.48038,1.763098,-1.0,0.928,10.36,1.6279083856850267,True,True
337,4121,150.44501,1.762038,-1.0,0.628,10.43,0.6711728427150833,False,True
338,4147,150.46683,1.7630256,-1.0,0.661,10.44,0.9819544444699736,False,True
339,4175,150.58302,1.7666619,-1.0,1.152,9.98,0.9815921172140816,True,False
340,4183,150.46526,1.7653613,-1.0,1.027,10.52,1.345471754367631,False,False
341,4193,150.46219,1.7663234,-1.0,1.109,10.15,1.3699946616084282,True,False
342,4200,150.60977,1.7658539,-1.0,0.711,10.27,0.5597869682005565,False,False
343,4203,150.44556,1.7654418,-1.0,0.781,10.02,0.8849085941626071,False,True
344,4224,150.64449,1.7657995,-1.0,0.678,10.64,0.9050399280762116,False,True
345,4227,150.61179,1.7673334,-1.0,1.13,10.02,0.7985815947285477,True,True
346,4247,150.45651,1.7672747,-1.0,0.612,10.02,0.1401936785786313,False,False
347,4248,150.64372,1.7678591,-1.0,1.732,10.61,2.052886235256382,True,True
348,4255,150.49413,1.7665961,-1.0,0.948,10.22,0.9105176855172664,False,True
349,4264,150.6272,1.7676269,-1.0,1.574,10.6,1.9857452289310085,False,False
350,4265,150.69328,1.7676924,-1.0,0.835,9.87,-0.1469104701481344,True,False
351,4272,150.64383,1.7667093,-1.0,0.612,10.69,0.9174529919296636,True,True
352,4285,150.59512,1.7683893,-1.0,0.967,10.37,0.7365558471626359,False,False
353,4289,150.61649,1.7671573,-1.0,0.89,10.26,1.2653367779679177,False,True
354,4333,150.47171,1.7697254,-1.0,0.987,9.87,0.734319680859007,False,False
355,4383,150.37608,1.7703997,-1.0,0.872,10.43,0.9783174967467512,False,False
356,4384,150.59138,1.7710336,-1.0,1.152,10.15,1.6216331934236017,True,True
357,4416,150.68736,1.7686425,-1.0,0.58,10.38,0.7834747875822464,False,True
358,4418,150.37411,1.7717348,-1.0,1.523,10.16,1.5996429434239283,False,True
359,4425,150.58147,1.771314,-1.0,1.261,10.4,0.9540011676815702,False,True
360,4429,150.61658,1.77213,-1.0,1.109,10.63,0.3630475945210935,False,False
361,4431,150.64334,1.7715788,-1.0,0.948,10.1,1.1372274764429064,False,True
362,4451,150.66833,1.7720731,-1.0,1.284,10.34,1.1832128832942512,True,True
363,4452,150.45097,1.7704725,-1.0,0.565,10.5,0.4756711883244297,False,False
364,4468,150.46811,1.7733814,-1.0,1.599,10.31,1.4387796033573776,False,False
365,4469,150.38087,1.7725598,-1.0,1.047,10.29,1.1352598985156586,False,True
366,4472,150.58922,1.771632,-1.0,1.239,11.19,1.62087487242297,False,False
367,4478,150.42471,1.7726382,-1.0,0.835,10.02,1.2878241156667791,True,True
368,4509,150.49223,1.772277,-1.0,0.853,10.04,0.4511721575125398,True,False
369,4522,150.6274,1.7743104,-1.0,1.261,10.65,1.3865346350904788,False,True
370,4537,150.49173,1.772615,0.8326,0.835,10.71,1.9169169491075335,False,False
371,4567,150.64047,1.7748286,-1.0,1.424,10.94,1.7036867930296449,False,False
372,4578,150.46278,1.7754896,-1.0,0.928,10.28,0.838974954955468,True,True
373,4588,150.40558,1.7758882,-1.0,1.705,10.53,0.6167904863297158,False,False
374,4640,150.69875,1.7764043,-1.0,0.763,10.76,1.407033803328038,False,True
375,4653,150.50375,1.7771064,-1.0,0.928,10.25,1.418698936226424,True,True
376,4666,150.39157,1.7773392,-1.0,1.047,10.21,0.855942946232316,True,True
377,4681,150.65971,1.7787675,-1.0,1.377,9.88,1.070000903802345,True,True
378,4685,150.5872,1.7789209,-1.0,1.498,10.52,2.031699243189516,True,True
379,4745,150.44157,1.7800065,-1.0,0.799,9.96,-0.0390538042661685,False,False
380,4749,150.69156,1.7805347,-1.0,1.152,10.45,1.5610775206593028,True,True
381,4759,150.66692,1.7801975,-1.0,1.13,10.67,0.1142772965615862,False,False
382,4762,150.44109,1.7799915,-1.0,0.519,9.87,0.6867256210745422,False,True
383,4784,150.45908,1.7805589,-1.0,0.612,9.93,0.966986025117938,False,False
384,4792,150.3811,1.7800242,-1.0,0.612,10.52,0.6821450763738317,False,False
385,4805,150.4425,1.781024,-1.0,0.909,10.05,1.0399294141085604,True,True
386,4819,150.62872,1.7822444,-1.0,1.13,9.82,1.05045709478573,True,False
387,4822,150.43236,1.7813839,0.7014,0.711,10.01,0.9490482923156638,False,True
388,4844,150.48077,1.7824055,-1.0,1.13,10.06,1.117702061209315,False,True
389,4862,150.45889,1.7823288,-1.0,0.628,10.29,0.4144719496293026,True,True
390,4864,150.65457,1.7799966,-1.0,0.694,10.98,1.5386616896384038,False,False
391,4871,150.6507,1.7829552,-1.0,1.13,10.35,1.4280699691190628,True,False
392,4883,150.43272,1.780561,-1.0,0.763,10.26,0.7815399686059417,True,False
393,4909,150.45805,1.7791497,-1.0,0.928,10.83,1.5189743111443366,False,False
394,4943,150.60312,1.7850227,-1.0,1.109,10.08,1.1908357475320668,False,True
395,4952,150.64014,1.7852502,-1.0,1.068,10.06,0.9801852369473352,True,False
396,4971,150.42931,1.7854455,-1.0,1.261,10.42,1.0390967104414506,False,False
397,5006,150.66818,1.7857327,-1.0,0.987,10.92,0.9557358422776658,False,True
398,5017,150.58575,1.7873691,-1.0,1.4,10.22,1.5447375823257716,True,True
399,5020,150.65044,1.7870108,-1.0,1.068,9.91,1.1885629041579056,False,True
400,5021,150.43121,1.7867743,-1.0,0.872,10.19,0.6603910984024671,False,False
401,5027,150.68938,1.7868723,-1.0,1.007,10.67,1.3911645516971272,True,False
402,5032,150.40776,1.7872715,-1.0,0.967,10.55,0.1784013415337552,False,True
403,5035,150.38364,1.787603,-1.0,0.948,9.84,0.1903316981702915,False,True
404,5042,150.45146,1.7880934,-1.0,0.835,9.94,0.3386556655787003,False,False
405,5082,150.44046,1.7880692,-1.0,0.872,10.16,1.086324231307385,False,False
406,5087,150.47467,1.788548,-1.0,0.928,9.85,0.4840149626675629,True,True
407,5099,150.61597,1.7885586,-1.0,1.217,10.48,1.7328680077241805,True,True
408,5114,150.40501,1.7872782,-1.0,0.872,10.45,1.010130277215148,False,False
409,5115,150.40631,1.7890906,-1.0,1.088,9.87,1.1832128832942512,False,True
410,5117,150.51503,1.7899632,-1.0,1.088,9.86,0.2166935991697543,True,False
411,5122,150.39079,1.7891315,-1.0,0.817,9.84,0.6750447359558928,False,True
412,5131,150.44208,1.7881598,-1.0,0.799,10.52,0.9670328821587024,False,True
413,5139,150.42456,1.7892987,-1.0,1.473,10.55,1.7162705195779553,False,False
414,5168,150.64011,1.7897525,-1.0,0.661,10.02,0.8935398435646613,False,True
415,5169,150.5901,1.790813,-1.0,0.661,9.87,0.6758699553189567,False,True
416,5180,150.58063,1.7906849,0.6971,0.694,9.9,0.7538893314598335,True,True
417,5243,150.6447,1.7914897,-1.0,1.261,10.33,1.452047240809425,False,True
418,5255,150.60997,1.7906419,-1.0,1.284,11.2,1.772189637645957,False,False
419,5285,150.50237,1.7932363,-1.0,0.612,10.1,0.1934029030624174,False,False
420,5298,150.47275,1.7942002,-1.0,1.109,10.34,1.1510939227850616,True,False
421,5299,150.60526,1.7931466,-1.0,1.13,10.62,1.136847349957454,False,True
422,5305,150.49512,1.7940712,-1.0,1.523,10.86,0.7989957344438814,False,False
423,5312,150.48257,1.7932923,-1.0,0.948,10.38,-0.3233063903751334,False,False
424,5313,150.49135,1.7937027,-1.0,1.473,10.92,2.3630645367581877,False,False
425,5326,150.68927,1.794734,-1.0,0.763,10.13,0.4273237863572472,False,True
426,5341,150.60674,1.7949345,-1.0,1.217,10.21,1.347954169894016,True,True
427,5343,150.47556,1.7952352,-1.0,1.261,10.18,1.27957569612672,True,True
428,5348,150.65154,1.7953635,-1.0,0.628,9.85,0.2060158767633445,False,True
429,5349,150.4818,1.7950393,-1.0,1.047,10.51,0.4814426285023049,False,False
430,5360,150.65263,1.7951983,-1.0,0.835,10.52,1.133283365860989,True,True
431,5370,150.37289,1.7957233,-1.0,0.565,10.26,0.7196626830180466,True,True
432,5385,150.43684,1.7943838,-1.0,0.58,10.68,1.6545038245670471,False,False
433,5392,150.45045,1.7958826,-1.0,1.498,10.87,2.293453161410607,False,True
434,5394,150.47049,1.7952342,-1.0,1.13,10.47,0.9611362173872252,False,True
435,5414,150.67007,1.797096,-1.0,0.967,10.47,1.5200378739208706,False,False
436,5437,150.37965,1.7978542,-1.0,0.799,9.9,0.934952707817858,False,True
437,5463,150.43877,1.7973543,-1.0,0.519,10.41,0.3228392726863211,False,True
438,5465,150.63693,1.7962652,-1.0,1.173,11.07,1.4759761041397657,False,False
439,5470,150.45609,1.7987273,-1.0,1.261,10.19,0.3151303171836017,False,False
440,5477,150.43768,1.7988389,-1.0,0.853,10.48,0.5456781497920256,False,False
441,5485,150.58972,1.7992557,-1.0,1.261,10.77,1.7076638373564172,False,True
442,5496,150.38321,1.7988379,-1.0,1.4,10.02,2.138081546495746,False,False
443,5501,150.59596,1.799275,-1.0,1.109,10.49,1.5501671805101795,False,False
444,5544,150.61049,1.8008623,-1.0,1.574,10.65,0.4163075870598826,False,True
445,5549,150.41412,1.7997463,-1.0,0.853,10.62,1.315571534614453,False,False
446,5559,150.38562,1.8013287,-1.0,1.548,10.26,1.7487305560984945,False,True
447,5569,150.60373,1.8016794,-1.0,1.239,9.9,0.6208644752651211,True,False
448,5573,150.47404,1.8018534,-1.0,1.473,10.36,1.7289378601632293,False,False
449,5582,150.45537,1.8004013,-1.0,0.89,10.33,1.3161800988934529,False,True
450,5587,150.66879,1.8022904,-1.0,0.853,10.16,0.3055663135153039,True,True
451,5591,150.44553,1.8022569,-1.0,1.109,10.27,1.6519076720869994,False,True
452,5602,150.57704,1.8026283,0.6975,0.711,9.99,1.0091108061322127,False,False
453,5631,150.66371,1.8022215,-1.0,1.284,10.81,1.9165329040054475,False,False
454,5661,150.66862,1.8041152,-1.0,1.523,10.31,1.8004008627759485,True,True
455,5667,150.45213,1.80358,-1.0,0.872,10.06,0.909983694939844,False,True
456,5692,150.44792,1.804504,-1.0,1.13,10.44,1.3012470886362115,False,False
457,5700,150.43732,1.8038807,-1.0,0.948,10.8,1.4529817843712467,False,True
458,5711,150.44608,1.8050334,-1.0,1.088,10.1,1.2022157758011316,False,False
459,5714,150.40398,1.8044072,-1.0,1.377,10.74,1.6256622155868918,False,True
460,5728,150.43677,1.8051999,-1.0,0.948,10.69,1.2139690824146994,False,False
461,5742,150.38568,1.8052653,-1.0,1.284,10.67,0.1367205671564068,False,True
462,5769,150.43668,1.8066959,-1.0,0.89,10.02,0.7915503050273299,False,False
463,5775,150.44125,1.8065811,-1.0,1.284,10.75,1.6977348532615206,False,False
464,5783,150.46472,1.8073148,-1.0,1.548,10.2,1.395361344941077,False,False
465,5807,150.47404,1.8073943,-1.0,0.987,10.38,0.5398285583778982,False,False
466,5821,150.38171,1.8081021,0.8353,0.835,9.84,0.8763910618191876,False,True
467,5828,150.5824,1.8084667,-1.0,1.047,10.47,1.2805556080062743,False,True
468,5851,150.37051,1.8084713,-1.0,0.928,10.45,0.4184670209466004,False,True
469,5858,150.61411,1.8083549,-1.0,1.284,10.7,1.616738006783775,True,False
470,5865,150.44743,1.8094023,-1.0,1.4,10.17,0.9796849238270258,False,False
471,5867,150.45667,1.8089099,-1.0,1.261,10.84,-0.170696227168975,True,True
472,5879,150.41637,1.8101195,-1.0,1.109,9.98,0.5254335534288201,False,False
473,5882,150.42305,1.8073283,-1.0,0.746,10.98,1.2246884174572874,False,True
474,5898,150.66277,1.8105567,-1.0,0.853,9.89,0.1855421548543751,False,True
475,5909,150.4062,1.8084865,-1.0,0.763,10.64,0.7467120225166605,False,True
476,5932,150.42693,1.8106833,-1.0,1.625,10.52,1.7545394443970084,False,False
477,5937,150.41298,1.809876,-1.0,0.835,10.12,0.6144753660903953,False,False
478,5956,150.39574,1.8109868,-1.0,1.284,10.87,2.0078075000508564,False,False
479,5969,150.50352,1.8118382,-1.0,1.13,10.36,1.8507013607441007,False,False
480,5977,150.38966,1.8123477,-1.0,1.261,10.81,0.2739267801005256,False,False
481,6006,150.42896,1.8128451,-1.0,1.13,10.23,0.9107844347928372,False,False
482,6057,150.40584,1.8131498,-1.0,0.612,10.38,0.8505849763520315,False,True
483,6074,150.69276,1.8153431,-1.0,1.759,10.36,1.4281185887084673,True,True
484,6115,150.68443,1.8159781,-1.0,1.424,10.16,0.9317628884811776,True,True
485,6126,150.65759,1.8155675,-1.0,1.13,10.42,1.5515109901058175,True,True
486,6129,150.44891,1.81624,-1.0,0.694,9.88,0.1231980750319987,True,True
487,6146,150.42032,1.8161908,-1.0,0.948,10.87,1.6288995644206066,False,True
488,6147,150.45158,1.8171417,-1.0,0.763,9.94,-0.1778319206319824,True,False
489,6149,150.42746,1.8168831,-1.0,1.599,10.52,2.046674620030762,False,False
490,6171,150.68994,1.8172982,-1.0,0.948,10.21,-0.5406075122407692,False,True
491,6199,150.41022,1.8180554,0.8453,0.763,9.86,0.465680211598278,False,True
492,6214,150.65921,1.8182639,-1.0,0.853,10.29,-0.1402614338028531,False,False
493,6223,150.4566,1.8182827,-1.0,1.424,10.7,1.7783538738667288,True,True
494,6240,150.41937,1.8191133,-1.0,1.4,10.42,1.5463822410044088,False,False
495,6245,150.4547,1.8193086,-1.0,1.652,10.49,1.469159027072012,False,False
496,6253,150.49203,1.8197522,-1.0,1.109,10.19,1.209783014848515,True,False
497,6267,150.67393,1.8192519,-1.0,0.853,10.33,1.2467693149464707,False,True
498,6281,150.45775,1.8187773,-1.0,0.909,10.67,0.9615160114489488,False,False
499,6289,150.37489,1.819662,-1.0,1.239,10.75,1.583878598498626,False,False
500,6291,150.49034,1.8201756,-1.0,1.152,10.64,1.6570845497822315,False,False
501,6311,150.43082,1.8206394,-1.0,0.853,10.39,1.3047058982127655,True,True
502,6320,150.68021,1.8201656,-1.0,0.817,10.85,1.2300911197487467,False,False
503,6324,150.67821,1.8218848,-1.0,0.799,9.82,0.1306553490220305,True,True
504,6327,150.42271,1.8219389,-1.0,1.13,10.53,0.1105897102992489,False,False
505,6335,150.58838,1.8206762,-1.0,0.729,10.44,0.571009672309305,False,False
506,6338,150.42821,1.8216954,-1.0,0.967,10.2,0.5086643630529427,False,True
507,6370,150.41982,1.8226488,-1.0,1.13,10.17,1.0867512312420566,False,True
508,6394,150.40665,1.8237053,-1.0,1.088,10.04,1.2608819504635866,False,False
509,6399,150.45668,1.823882,-1.0,1.239,9.82,1.2131723090468194,True,True
510,6401,150.50903,1.8239752,0.8014,0.799,9.8,0.6879746200345556,True,True
511,6434,150.48785,1.8249959,-1.0,1.449,10.28,1.6796186535434747,False,False
512,6451,150.41759,1.8240055,0.5015,0.519,10.14,0.8416097121684355,False,True
513,6484,150.47729,1.8260368,-1.0,0.799,9.84,0.7375901662857216,False,True
514,6500,150.438,1.8257669,-1.0,0.853,10.33,1.1576682727387697,False,True
515,6504,150.38164,1.8257905,-1.0,0.694,10.14,0.6821450763738317,False,True
516,6507,150.48917,1.8257363,-1.0,1.523,10.79,2.1680494046824834,False,True
517,6562,150.65842,1.8287842,-1.0,0.909,10.2,-0.0867160982395815,False,False
518,6570,150.38739,1.8279883,-1.0,0.729,10.02,0.7401257369657306,False,False
519,6590,150.37674,1.8293577,-1.0,1.599,10.7,1.61397916824007,False,False
520,6602,150.59515,1.8295583,-1.0,0.612,9.92,0.4820155764507117,False,True
521,6633,150.39592,1.8303398,0.502,0.504,9.91,0.6404814369704218,False,False
522,6634,150.40569,1.8300738,-1.0,0.853,10.1,1.1059187402863726,True,True
523,6642,150.68239,1.8310488,-1.0,0.967,9.97,0.801129187579704,False,True
524,6662,150.45876,1.8311344,-1.0,1.574,10.45,1.3360392453710437,False,False
525,6694,150.3887,1.8307066,-1.0,1.284,10.72,1.476701233677596,False,True
526,6712,150.49709,1.83278,-1.0,0.872,10.3,-0.5718652059712112,False,False
527,6717,150.38898,1.8317595,-1.0,1.261,10.56,0.2367890994092929,False,True
528,6721,150.3819,1.8319947,-1.0,0.948,10.25,0.9776321652459996,False,True
529,6755,150.49544,1.8330854,-1.0,0.853,10.29,-0.413412695328245,False,False
530,6773,150.66183,1.8336556,-1.0,1.574,10.92,1.6188531494868037,False,True
531,6820,150.60211,1.8352985,0.951,0.948,10.19,1.3160123042494631,False,False
532,6846,150.44164,1.835713,-1.0,0.835,9.94,0.3119656603683663,False,False
533,6871,150.50928,1.8364614,-1.0,1.217,11.03,1.2436332445061378,False,False
534,6887,150.58427,1.837009,-1.0,0.711,10.15,1.126877868835267,True,True
535,6896,150.65636,1.8382975,-1.0,0.967,9.86,0.6950436588212942,False,True
536,6948,150.46161,1.8379734,-1.0,1.261,10.79,1.6224212739756705,False,False
537,6965,150.65593,1.8398823,-1.0,1.239,10.14,1.2339347967306846,True,True
538,6979,150.65573,1.8390348,-1.0,0.967,10.61,1.3163059023458563,False,True
539,6987,150.39021,1.8402423,-1.0,1.068,10.03,0.6339731557896735,False,True
540,7000,150.44923,1.8405033,-1.0,0.89,10.31,0.8348020540486992,False,False
541,7008,150.67467,1.8403755,-1.0,0.711,9.88,-0.00436480540245,True,True
542,7030,150.48077,1.8413163,-1.0,0.799,9.85,0.6506959797606109,False,True
543,7035,150.38803,1.8396544,-1.0,0.661,10.23,0.608632989490037,False,True
544,7046,150.61913,1.8418723,-1.0,1.261,10.01,1.027512692448811,True,True
545,7057,150.45232,1.8418593,-1.0,0.89,10.09,0.9070887450742956,False,True
546,7089,150.41684,1.8430873,-1.0,0.835,9.94,0.6603910984024671,False,True
547,7092,150.43988,1.8431478,-1.0,0.89,10.03,-0.5816987086802545,False,False
548,7100,150.44472,1.8417025,-1.0,0.872,10.11,0.7671558660821804,False,False
549,7115,150.49661,1.8395811,0.5018,0.534,10.66,0.8997110945711446,False,True
550,7156,150.68158,1.8441752,-1.0,0.948,9.99,1.0748895480406682,False,True
551,7164,150.65459,1.8445618,-1.0,0.948,9.83,0.3372595397502757,False,False
552,7180,150.66649,1.8442146,-1.0,1.652,10.66,1.9145388364864808,False,False
553,7183,150.65173,1.8441949,-1.0,0.948,10.39,1.5169846395331108,True,True
554,7193,150.39893,1.8447882,-1.0,1.307,10.38,1.1662820673165708,False,False
555,7204,150.44978,1.8440984,-1.0,0.89,10.36,-0.7099653886374819,False,False
556,7219,150.50633,1.8456076,-1.0,1.088,9.9,1.2893436451186346,True,True
557,7244,150.37579,1.8452114,-1.0,0.948,10.0,0.7380667147774693,False,True
558,7258,150.49496,1.8466333,-1.0,0.872,9.97,0.3136563466180314,False,True
559,7267,150.40027,1.8460248,-1.0,0.596,10.11,0.7311050512159205,False,False
560,7290,150.4931,1.8474841,-1.0,1.732,10.68,0.4273237863572472,False,True
561,7291,150.42833,1.8471074,-1.0,0.928,10.5,1.030113752707593,False,False
562,7292,150.37878,1.8471853,-1.0,0.781,9.8,0.5690225860295637,False,True
563,7304,150.45467,1.8466519,-1.0,1.353,10.63,2.308246312434799,False,False
564,7305,150.50996,1.8478709,-1.0,1.13,9.97,0.3226327116922234,False,True
565,7318,150.41812,1.8468002,-1.0,0.549,9.91,0.5251744278352715,False,False
566,7326,150.39954,1.847021,-1.0,0.835,10.0,0.862548769524793,False,True
567,7331,150.6857,1.8480253,-1.0,0.928,9.92,1.0867867956266242,False,False
568,7341,150.45068,1.8480631,-1.0,1.871,11.02,2.360597199899937,False,True
569,7347,150.45535,1.8483127,-1.0,0.909,10.45,0.9167170775988124,False,False
570,7373,150.39761,1.8490742,-1.0,0.835,10.23,1.1978316933289028,True,True
571,7375,150.42369,1.8487983,0.9633,0.948,9.95,1.0300327049361713,False,False
572,7388,150.49522,1.8493654,-1.0,1.152,10.4,1.055263625784184,False,False
573,7405,150.5835,1.8504196,-1.0,1.109,10.52,1.1237863286153718,False,False
574,7409,150.39423,1.8487388,-1.0,0.835,10.65,1.1779403070086083,False,False
575,7412,150.37001,1.8502617,-1.0,0.872,9.91,1.0828930332881794,False,True
576,7419,150.41386,1.8476304,-1.0,0.987,10.99,2.071406968036768,False,True
577,7423,150.49745,1.8504246,-1.0,1.109,10.12,0.6155292236371328,True,True
578,7425,150.68456,1.8506345,-1.0,0.763,10.43,0.8682328684224649,False,False
579,7427,150.42708,1.8504027,-1.0,0.948,10.48,1.1166077439882485,False,True
580,7437,150.65195,1.8511616,-1.0,1.599,10.42,0.3215984304653438,False,False
581,7474,150.41165,1.8519319,-1.0,0.948,9.91,1.1192888891246076,True,True
582,7488,150.58325,1.8521487,-1.0,0.628,10.24,0.9329301428307896,False,True
583,7495,150.4435,1.8517852,-1.0,0.872,10.63,-0.0277971616209355,False,False
584,7543,150.4604,1.8523573,-1.0,0.534,10.18,0.5128177585648731,True,False
585,7548,150.41096,1.853968,-1.0,1.007,10.47,-0.679853713888946,False,False
586,7555,150.68745,1.8534498,-1.0,1.109,10.25,1.1328677883190843,False,True
587,7581,150.42477,1.8544104,-1.0,0.835,9.81,0.3825573219087858,True,True
588,7584,150.3856,1.854547,-1.0,1.843,10.53,1.6218407217316089,True,True
589,7592,150.66707,1.8539315,-1.0,1.284,10.35,1.339689889966477,False,True
590,7599,150.61015,1.8533448,-1.0,1.284,10.09,0.4163075870598826,False,True
591,7613,150.6741,1.8533719,0.5125,0.534,10.31,1.4498639247181442,False,True
592,7614,150.37035,1.8555719,-1.0,1.988,11.25,2.360216508118801,False,False
593,7622,150.50381,1.8546025,0.7464,0.746,10.28,1.2828938866553314,False,False
594,7637,150.43922,1.8558156,-1.0,1.625,10.47,1.988094986068596,False,False
595,7646,150.38174,1.8552721,-1.0,0.872,10.08,0.7437448785924613,False,True
596,7650,150.43996,1.8559315,-1.0,1.4,10.34,2.0012099944460577,False,False
597,7666,150.45084,1.8568146,-1.0,0.817,9.87,0.9526955995869169,True,False
